NO,N03_007,N03_001,N03_002,N03_003,N03_004,city_name,枚数合計
2,01102,北海道,石狩振興局,札幌市,札幌市北区,北海道札幌市北区,500
674,13113,東京都,,,渋谷区,東京都渋谷区,400
470,09201,栃木県,,,宇都宮市,栃木県宇都宮市,200
791,15103,新潟県,,新潟市,新潟市中央区,新潟県新潟市中央区,200
1,01101,北海道,石狩振興局,札幌市,札幌市中央区,北海道札幌市中央区,0
3,01103,北海道,石狩振興局,札幌市,札幌市東区,北海道札幌市東区,0
4,01104,北海道,石狩振興局,札幌市,札幌市白石区,北海道札幌市白石区,0
5,01105,北海道,石狩振興局,札幌市,札幌市豊平区,北海道札幌市豊平区,0
6,01106,北海道,石狩振興局,札幌市,札幌市南区,北海道札幌市南区,0
7,01107,北海道,石狩振興局,札幌市,札幌市西区,北海道札幌市西区,0
8,01108,北海道,石狩振興局,札幌市,札幌市厚別区,北海道札幌市厚別区,0
9,01109,北海道,石狩振興局,札幌市,札幌市手稲区,北海道札幌市手稲区,0
10,01110,北海道,石狩振興局,札幌市,札幌市清田区,北海道札幌市清田区,0
11,01202,北海道,渡島総合振興局,,函館市,北海道函館市,0
12,01203,北海道,後志総合振興局,,小樽市,北海道小樽市,0
13,01204,北海道,上川総合振興局,,旭川市,北海道旭川市,0
14,01205,北海道,胆振総合振興局,,室蘭市,北海道室蘭市,0
15,01206,北海道,釧路総合振興局,,釧路市,北海道釧路市,0
16,01207,北海道,十勝総合振興局,,帯広市,北海道帯広市,0
17,01208,北海道,オホーツク総合振興局,,北見市,北海道北見市,0
18,01209,北海道,空知総合振興局,,夕張市,北海道夕張市,0
19,01210,北海道,空知総合振興局,,岩見沢市,北海道岩見沢市,0
20,01211,北海道,オホーツク総合振興局,,網走市,北海道網走市,0
21,01212,北海道,留萌振興局,,留萌市,北海道留萌市,0
22,01213,北海道,胆振総合振興局,,苫小牧市,北海道苫小牧市,0
23,01214,北海道,宗谷総合振興局,,稚内市,北海道稚内市,0
24,01215,北海道,空知総合振興局,,美唄市,北海道美唄市,0
25,01216,北海道,空知総合振興局,,芦別市,北海道芦別市,0
26,01217,北海道,石狩振興局,,江別市,北海道江別市,0
27,01218,北海道,空知総合振興局,,赤平市,北海道赤平市,0
28,01219,北海道,オホーツク総合振興局,,紋別市,北海道紋別市,0
29,01220,北海道,上川総合振興局,,士別市,北海道士別市,0
30,01221,北海道,上川総合振興局,,名寄市,北海道名寄市,0
31,01222,北海道,空知総合振興局,,三笠市,北海道三笠市,0
32,01223,北海道,根室振興局,,根室市,北海道根室市,0
33,01224,北海道,石狩振興局,,千歳市,北海道千歳市,0
34,01225,北海道,空知総合振興局,,滝川市,北海道滝川市,0
35,01226,北海道,空知総合振興局,,砂川市,北海道砂川市,0
36,01227,北海道,空知総合振興局,,歌志内市,北海道歌志内市,0
37,01228,北海道,空知総合振興局,,深川市,北海道深川市,0
38,01229,北海道,上川総合振興局,,富良野市,北海道富良野市,0
39,01230,北海道,胆振総合振興局,,登別市,北海道登別市,0
40,01231,北海道,石狩振興局,,恵庭市,北海道恵庭市,0
41,01233,北海道,胆振総合振興局,,伊達市,北海道伊達市,0
42,01234,北海道,石狩振興局,,北広島市,北海道北広島市,0
43,01235,北海道,石狩振興局,,石狩市,北海道石狩市,0
44,01236,北海道,渡島総合振興局,,北斗市,北海道北斗市,0
45,01303,北海道,石狩振興局,石狩郡,当別町,北海道当別町,0
46,01304,北海道,石狩振興局,石狩郡,新篠津村,北海道新篠津村,0
47,01331,北海道,渡島総合振興局,松前郡,松前町,北海道松前町,0
48,01332,北海道,渡島総合振興局,松前郡,福島町,北海道福島町,0
49,01333,北海道,渡島総合振興局,上磯郡,知内町,北海道知内町,0
50,01334,北海道,渡島総合振興局,上磯郡,木古内町,北海道木古内町,0
51,01337,北海道,渡島総合振興局,亀田郡,七飯町,北海道七飯町,0
52,01343,北海道,渡島総合振興局,茅部郡,鹿部町,北海道鹿部町,0
53,01345,北海道,渡島総合振興局,茅部郡,森町,北海道森町,0
54,01346,北海道,渡島総合振興局,二海郡,八雲町,北海道八雲町,0
55,01347,北海道,渡島総合振興局,山越郡,長万部町,北海道長万部町,0
56,01361,北海道,檜山振興局,檜山郡,江差町,北海道江差町,0
57,01362,北海道,檜山振興局,檜山郡,上ノ国町,北海道上ノ国町,0
58,01363,北海道,檜山振興局,檜山郡,厚沢部町,北海道厚沢部町,0
59,01364,北海道,檜山振興局,爾志郡,乙部町,北海道乙部町,0
60,01367,北海道,檜山振興局,奥尻郡,奥尻町,北海道奥尻町,0
61,01370,北海道,檜山振興局,瀬棚郡,今金町,北海道今金町,0
62,01371,北海道,檜山振興局,久遠郡,せたな町,北海道せたな町,0
63,01391,北海道,後志総合振興局,島牧郡,島牧村,北海道島牧村,0
64,01392,北海道,後志総合振興局,寿都郡,寿都町,北海道寿都町,0
65,01393,北海道,後志総合振興局,寿都郡,黒松内町,北海道黒松内町,0
66,01394,北海道,後志総合振興局,磯谷郡,蘭越町,北海道蘭越町,0
67,01395,北海道,後志総合振興局,虻田郡,ニセコ町,北海道ニセコ町,0
68,01396,北海道,後志総合振興局,虻田郡,真狩村,北海道真狩村,0
69,01397,北海道,後志総合振興局,虻田郡,留寿都村,北海道留寿都村,0
70,01398,北海道,後志総合振興局,虻田郡,喜茂別町,北海道喜茂別町,0
71,01399,北海道,後志総合振興局,虻田郡,京極町,北海道京極町,0
72,01400,北海道,後志総合振興局,虻田郡,倶知安町,北海道倶知安町,0
73,01401,北海道,後志総合振興局,岩内郡,共和町,北海道共和町,0
74,01402,北海道,後志総合振興局,岩内郡,岩内町,北海道岩内町,0
75,01403,北海道,後志総合振興局,古宇郡,泊村,北海道泊村,0
76,01404,北海道,後志総合振興局,古宇郡,神恵内村,北海道神恵内村,0
77,01405,北海道,後志総合振興局,積丹郡,積丹町,北海道積丹町,0
78,01406,北海道,後志総合振興局,古平郡,古平町,北海道古平町,0
79,01407,北海道,後志総合振興局,余市郡,仁木町,北海道仁木町,0
80,01408,北海道,後志総合振興局,余市郡,余市町,北海道余市町,0
81,01409,北海道,後志総合振興局,余市郡,赤井川村,北海道赤井川村,0
82,01423,北海道,空知総合振興局,空知郡,南幌町,北海道南幌町,0
83,01424,北海道,空知総合振興局,空知郡,奈井江町,北海道奈井江町,0
84,01425,北海道,空知総合振興局,空知郡,上砂川町,北海道上砂川町,0
85,01427,北海道,空知総合振興局,夕張郡,由仁町,北海道由仁町,0
86,01428,北海道,空知総合振興局,夕張郡,長沼町,北海道長沼町,0
87,01429,北海道,空知総合振興局,夕張郡,栗山町,北海道栗山町,0
88,01430,北海道,空知総合振興局,樺戸郡,月形町,北海道月形町,0
89,01431,北海道,空知総合振興局,樺戸郡,浦臼町,北海道浦臼町,0
90,01432,北海道,空知総合振興局,樺戸郡,新十津川町,北海道新十津川町,0
91,01433,北海道,空知総合振興局,雨竜郡,妹背牛町,北海道妹背牛町,0
92,01434,北海道,空知総合振興局,雨竜郡,秩父別町,北海道秩父別町,0
93,01436,北海道,空知総合振興局,雨竜郡,雨竜町,北海道雨竜町,0
94,01437,北海道,空知総合振興局,雨竜郡,北竜町,北海道北竜町,0
95,01438,北海道,空知総合振興局,雨竜郡,沼田町,北海道沼田町,0
96,01452,北海道,上川総合振興局,上川郡,鷹栖町,北海道鷹栖町,0
97,01453,北海道,上川総合振興局,上川郡,東神楽町,北海道東神楽町,0
98,01454,北海道,上川総合振興局,上川郡,当麻町,北海道当麻町,0
99,01455,北海道,上川総合振興局,上川郡,比布町,北海道比布町,0
100,01456,北海道,上川総合振興局,上川郡,愛別町,北海道愛別町,0
101,01457,北海道,上川総合振興局,上川郡,上川町,北海道上川町,0
102,01458,北海道,上川総合振興局,上川郡,東川町,北海道東川町,0
103,01459,北海道,上川総合振興局,上川郡,美瑛町,北海道美瑛町,0
104,01460,北海道,上川総合振興局,空知郡,上富良野町,北海道上富良野町,0
105,01461,北海道,上川総合振興局,空知郡,中富良野町,北海道中富良野町,0
106,01462,北海道,上川総合振興局,空知郡,南富良野町,北海道南富良野町,0
107,01463,北海道,上川総合振興局,勇払郡,占冠村,北海道占冠村,0
108,01464,北海道,上川総合振興局,上川郡,和寒町,北海道和寒町,0
109,01465,北海道,上川総合振興局,上川郡,剣淵町,北海道剣淵町,0
110,01468,北海道,上川総合振興局,上川郡,下川町,北海道下川町,0
111,01469,北海道,上川総合振興局,中川郡,美深町,北海道美深町,0
112,01470,北海道,上川総合振興局,中川郡,音威子府村,北海道音威子府村,0
113,01471,北海道,上川総合振興局,中川郡,中川町,北海道中川町,0
114,01472,北海道,上川総合振興局,雨竜郡,幌加内町,北海道幌加内町,0
115,01481,北海道,留萌振興局,増毛郡,増毛町,北海道増毛町,0
116,01482,北海道,留萌振興局,留萌郡,小平町,北海道小平町,0
117,01483,北海道,留萌振興局,苫前郡,苫前町,北海道苫前町,0
118,01484,北海道,留萌振興局,苫前郡,羽幌町,北海道羽幌町,0
119,01485,北海道,留萌振興局,苫前郡,初山別村,北海道初山別村,0
120,01486,北海道,留萌振興局,天塩郡,遠別町,北海道遠別町,0
121,01487,北海道,留萌振興局,天塩郡,天塩町,北海道天塩町,0
122,01511,北海道,宗谷総合振興局,宗谷郡,猿払村,北海道猿払村,0
123,01512,北海道,宗谷総合振興局,枝幸郡,浜頓別町,北海道浜頓別町,0
124,01513,北海道,宗谷総合振興局,枝幸郡,中頓別町,北海道中頓別町,0
125,01514,北海道,宗谷総合振興局,枝幸郡,枝幸町,北海道枝幸町,0
126,01516,北海道,宗谷総合振興局,天塩郡,豊富町,北海道豊富町,0
127,01517,北海道,宗谷総合振興局,礼文郡,礼文町,北海道礼文町,0
128,01518,北海道,宗谷総合振興局,利尻郡,利尻町,北海道利尻町,0
129,01519,北海道,宗谷総合振興局,利尻郡,利尻富士町,北海道利尻富士町,0
130,01520,北海道,宗谷総合振興局,天塩郡,幌延町,北海道幌延町,0
131,01543,北海道,オホーツク総合振興局,網走郡,美幌町,北海道美幌町,0
132,01544,北海道,オホーツク総合振興局,網走郡,津別町,北海道津別町,0
133,01545,北海道,オホーツク総合振興局,斜里郡,斜里町,北海道斜里町,0
134,01546,北海道,オホーツク総合振興局,斜里郡,清里町,北海道清里町,0
135,01547,北海道,オホーツク総合振興局,斜里郡,小清水町,北海道小清水町,0
136,01549,北海道,オホーツク総合振興局,常呂郡,訓子府町,北海道訓子府町,0
137,01550,北海道,オホーツク総合振興局,常呂郡,置戸町,北海道置戸町,0
138,01552,北海道,オホーツク総合振興局,常呂郡,佐呂間町,北海道佐呂間町,0
139,01555,北海道,オホーツク総合振興局,紋別郡,遠軽町,北海道遠軽町,0
140,01559,北海道,オホーツク総合振興局,紋別郡,湧別町,北海道湧別町,0
141,01560,北海道,オホーツク総合振興局,紋別郡,滝上町,北海道滝上町,0
142,01561,北海道,オホーツク総合振興局,紋別郡,興部町,北海道興部町,0
143,01562,北海道,オホーツク総合振興局,紋別郡,西興部村,北海道西興部村,0
144,01563,北海道,オホーツク総合振興局,紋別郡,雄武町,北海道雄武町,0
145,01564,北海道,オホーツク総合振興局,網走郡,大空町,北海道大空町,0
146,01571,北海道,胆振総合振興局,虻田郡,豊浦町,北海道豊浦町,0
147,01575,北海道,胆振総合振興局,有珠郡,壮瞥町,北海道壮瞥町,0
148,01578,北海道,胆振総合振興局,白老郡,白老町,北海道白老町,0
149,01581,北海道,胆振総合振興局,勇払郡,厚真町,北海道厚真町,0
150,01584,北海道,胆振総合振興局,虻田郡,洞爺湖町,北海道洞爺湖町,0
151,01585,北海道,胆振総合振興局,勇払郡,安平町,北海道安平町,0
152,01586,北海道,胆振総合振興局,勇払郡,むかわ町,北海道むかわ町,0
153,01601,北海道,日高振興局,沙流郡,日高町,北海道日高町,0
154,01602,北海道,日高振興局,沙流郡,平取町,北海道平取町,0
155,01604,北海道,日高振興局,新冠郡,新冠町,北海道新冠町,0
156,01607,北海道,日高振興局,浦河郡,浦河町,北海道浦河町,0
157,01608,北海道,日高振興局,様似郡,様似町,北海道様似町,0
158,01609,北海道,日高振興局,幌泉郡,えりも町,北海道えりも町,0
159,01610,北海道,日高振興局,日高郡,新ひだか町,北海道新ひだか町,0
160,01631,北海道,十勝総合振興局,河東郡,音更町,北海道音更町,0
161,01632,北海道,十勝総合振興局,河東郡,士幌町,北海道士幌町,0
162,01633,北海道,十勝総合振興局,河東郡,上士幌町,北海道上士幌町,0
163,01634,北海道,十勝総合振興局,河東郡,鹿追町,北海道鹿追町,0
164,01635,北海道,十勝総合振興局,上川郡,新得町,北海道新得町,0
165,01636,北海道,十勝総合振興局,上川郡,清水町,北海道清水町,0
166,01637,北海道,十勝総合振興局,河西郡,芽室町,北海道芽室町,0
167,01638,北海道,十勝総合振興局,河西郡,中札内村,北海道中札内村,0
168,01639,北海道,十勝総合振興局,河西郡,更別村,北海道更別村,0
169,01641,北海道,十勝総合振興局,広尾郡,大樹町,北海道大樹町,0
170,01642,北海道,十勝総合振興局,広尾郡,広尾町,北海道広尾町,0
171,01643,北海道,十勝総合振興局,中川郡,幕別町,北海道幕別町,0
172,01644,北海道,十勝総合振興局,中川郡,池田町,北海道池田町,0
173,01645,北海道,十勝総合振興局,中川郡,豊頃町,北海道豊頃町,0
174,01646,北海道,十勝総合振興局,中川郡,本別町,北海道本別町,0
175,01647,北海道,十勝総合振興局,足寄郡,足寄町,北海道足寄町,0
176,01648,北海道,十勝総合振興局,足寄郡,陸別町,北海道陸別町,0
177,01649,北海道,十勝総合振興局,十勝郡,浦幌町,北海道浦幌町,0
178,01661,北海道,釧路総合振興局,釧路郡,釧路町,北海道釧路町,0
179,01662,北海道,釧路総合振興局,厚岸郡,厚岸町,北海道厚岸町,0
180,01663,北海道,釧路総合振興局,厚岸郡,浜中町,北海道浜中町,0
181,01664,北海道,釧路総合振興局,川上郡,標茶町,北海道標茶町,0
182,01665,北海道,釧路総合振興局,川上郡,弟子屈町,北海道弟子屈町,0
183,01667,北海道,釧路総合振興局,阿寒郡,鶴居村,北海道鶴居村,0
184,01668,北海道,釧路総合振興局,白糠郡,白糠町,北海道白糠町,0
185,01691,北海道,根室振興局,野付郡,別海町,北海道別海町,0
186,01692,北海道,根室振興局,標津郡,中標津町,北海道中標津町,0
187,01693,北海道,根室振興局,標津郡,標津町,北海道標津町,0
188,01694,北海道,根室振興局,目梨郡,羅臼町,北海道羅臼町,0
189,01695,北海道,根室振興局,色丹郡,色丹村,北海道色丹村,0
190,01696,北海道,根室振興局,国後郡,泊村,北海道泊村,0
191,01697,北海道,根室振興局,国後郡,留夜別村,北海道留夜別村,0
192,01698,北海道,根室振興局,択捉郡,留別村,北海道留別村,0
193,01699,北海道,根室振興局,紗那郡,紗那村,北海道紗那村,0
194,01700,北海道,根室振興局,蘂取郡,蘂取村,北海道蘂取村,0
195,02201,青森県,,,青森市,青森県青森市,0
196,02202,青森県,,,弘前市,青森県弘前市,0
197,02203,青森県,,,八戸市,青森県八戸市,0
198,02204,青森県,,,黒石市,青森県黒石市,0
199,02205,青森県,,,五所川原市,青森県五所川原市,0
200,02206,青森県,,,十和田市,青森県十和田市,0
201,02207,青森県,,,三沢市,青森県三沢市,0
202,02208,青森県,,,むつ市,青森県むつ市,0
203,02209,青森県,,,つがる市,青森県つがる市,0
204,02210,青森県,,,平川市,青森県平川市,0
205,02301,青森県,,東津軽郡,平内町,青森県平内町,0
206,02303,青森県,,東津軽郡,今別町,青森県今別町,0
207,02304,青森県,,東津軽郡,蓬田村,青森県蓬田村,0
208,02307,青森県,,東津軽郡,外ヶ浜町,青森県外ヶ浜町,0
209,02321,青森県,,西津軽郡,鰺ヶ沢町,青森県鰺ヶ沢町,0
210,02323,青森県,,西津軽郡,深浦町,青森県深浦町,0
211,02343,青森県,,中津軽郡,西目屋村,青森県西目屋村,0
212,02361,青森県,,南津軽郡,藤崎町,青森県藤崎町,0
213,02362,青森県,,南津軽郡,大鰐町,青森県大鰐町,0
214,02367,青森県,,南津軽郡,田舎館村,青森県田舎館村,0
215,02381,青森県,,北津軽郡,板柳町,青森県板柳町,0
216,02384,青森県,,北津軽郡,鶴田町,青森県鶴田町,0
217,02387,青森県,,北津軽郡,中泊町,青森県中泊町,0
218,02401,青森県,,上北郡,野辺地町,青森県野辺地町,0
219,02402,青森県,,上北郡,七戸町,青森県七戸町,0
220,02405,青森県,,上北郡,六戸町,青森県六戸町,0
221,02406,青森県,,上北郡,横浜町,青森県横浜町,0
222,02408,青森県,,上北郡,東北町,青森県東北町,0
223,02411,青森県,,上北郡,六ヶ所村,青森県六ヶ所村,0
224,02412,青森県,,上北郡,おいらせ町,青森県おいらせ町,0
225,02423,青森県,,下北郡,大間町,青森県大間町,0
226,02424,青森県,,下北郡,東通村,青森県東通村,0
227,02425,青森県,,下北郡,風間浦村,青森県風間浦村,0
228,02426,青森県,,下北郡,佐井村,青森県佐井村,0
229,02441,青森県,,三戸郡,三戸町,青森県三戸町,0
230,02442,青森県,,三戸郡,五戸町,青森県五戸町,0
231,02443,青森県,,三戸郡,田子町,青森県田子町,0
232,02445,青森県,,三戸郡,南部町,青森県南部町,0
233,02446,青森県,,三戸郡,階上町,青森県階上町,0
234,02450,青森県,,三戸郡,新郷村,青森県新郷村,0
235,03201,岩手県,,,盛岡市,岩手県盛岡市,0
236,03202,岩手県,,,宮古市,岩手県宮古市,0
237,03203,岩手県,,,大船渡市,岩手県大船渡市,0
238,03205,岩手県,,,花巻市,岩手県花巻市,0
239,03206,岩手県,,,北上市,岩手県北上市,0
240,03207,岩手県,,,久慈市,岩手県久慈市,0
241,03208,岩手県,,,遠野市,岩手県遠野市,0
242,03209,岩手県,,,一関市,岩手県一関市,0
243,03210,岩手県,,,陸前高田市,岩手県陸前高田市,0
244,03211,岩手県,,,釜石市,岩手県釜石市,0
245,03213,岩手県,,,二戸市,岩手県二戸市,0
246,03214,岩手県,,,八幡平市,岩手県八幡平市,0
247,03215,岩手県,,,奥州市,岩手県奥州市,0
248,03216,岩手県,,,滝沢市,岩手県滝沢市,0
249,03301,岩手県,,岩手郡,雫石町,岩手県雫石町,0
250,03302,岩手県,,岩手郡,葛巻町,岩手県葛巻町,0
251,03303,岩手県,,岩手郡,岩手町,岩手県岩手町,0
252,03321,岩手県,,紫波郡,紫波町,岩手県紫波町,0
253,03322,岩手県,,紫波郡,矢巾町,岩手県矢巾町,0
254,03366,岩手県,,和賀郡,西和賀町,岩手県西和賀町,0
255,03381,岩手県,,胆沢郡,金ケ崎町,岩手県金ケ崎町,0
256,03402,岩手県,,西磐井郡,平泉町,岩手県平泉町,0
257,03441,岩手県,,気仙郡,住田町,岩手県住田町,0
258,03461,岩手県,,上閉伊郡,大槌町,岩手県大槌町,0
259,03482,岩手県,,下閉伊郡,山田町,岩手県山田町,0
260,03483,岩手県,,下閉伊郡,岩泉町,岩手県岩泉町,0
261,03484,岩手県,,下閉伊郡,田野畑村,岩手県田野畑村,0
262,03485,岩手県,,下閉伊郡,普代村,岩手県普代村,0
263,03501,岩手県,,九戸郡,軽米町,岩手県軽米町,0
264,03503,岩手県,,九戸郡,野田村,岩手県野田村,0
265,03506,岩手県,,九戸郡,九戸村,岩手県九戸村,0
266,03507,岩手県,,九戸郡,洋野町,岩手県洋野町,0
267,03524,岩手県,,二戸郡,一戸町,岩手県一戸町,0
268,04101,宮城県,,仙台市,仙台市青葉区,宮城県仙台市青葉区,0
269,04102,宮城県,,仙台市,仙台市宮城野区,宮城県仙台市宮城野区,0
270,04103,宮城県,,仙台市,仙台市若林区,宮城県仙台市若林区,0
271,04104,宮城県,,仙台市,仙台市太白区,宮城県仙台市太白区,0
272,04105,宮城県,,仙台市,仙台市泉区,宮城県仙台市泉区,0
273,04202,宮城県,,,石巻市,宮城県石巻市,0
274,04203,宮城県,,,塩竈市,宮城県塩竈市,0
275,04205,宮城県,,,気仙沼市,宮城県気仙沼市,0
276,04206,宮城県,,,白石市,宮城県白石市,0
277,04207,宮城県,,,名取市,宮城県名取市,0
278,04208,宮城県,,,角田市,宮城県角田市,0
279,04209,宮城県,,,多賀城市,宮城県多賀城市,0
280,04211,宮城県,,,岩沼市,宮城県岩沼市,0
281,04212,宮城県,,,登米市,宮城県登米市,0
282,04213,宮城県,,,栗原市,宮城県栗原市,0
283,04214,宮城県,,,東松島市,宮城県東松島市,0
284,04215,宮城県,,,大崎市,宮城県大崎市,0
285,04216,宮城県,,,富谷市,宮城県富谷市,0
286,04301,宮城県,,刈田郡,蔵王町,宮城県蔵王町,0
287,04302,宮城県,,刈田郡,七ヶ宿町,宮城県七ヶ宿町,0
288,04321,宮城県,,柴田郡,大河原町,宮城県大河原町,0
289,04322,宮城県,,柴田郡,村田町,宮城県村田町,0
290,04323,宮城県,,柴田郡,柴田町,宮城県柴田町,0
291,04324,宮城県,,柴田郡,川崎町,宮城県川崎町,0
292,04341,宮城県,,伊具郡,丸森町,宮城県丸森町,0
293,04361,宮城県,,亘理郡,亘理町,宮城県亘理町,0
294,04362,宮城県,,亘理郡,山元町,宮城県山元町,0
295,04401,宮城県,,宮城郡,松島町,宮城県松島町,0
296,04404,宮城県,,宮城郡,七ヶ浜町,宮城県七ヶ浜町,0
297,04406,宮城県,,宮城郡,利府町,宮城県利府町,0
298,04421,宮城県,,黒川郡,大和町,宮城県大和町,0
299,04422,宮城県,,黒川郡,大郷町,宮城県大郷町,0
300,04424,宮城県,,黒川郡,大衡村,宮城県大衡村,0
301,04444,宮城県,,加美郡,色麻町,宮城県色麻町,0
302,04445,宮城県,,加美郡,加美町,宮城県加美町,0
303,04501,宮城県,,遠田郡,涌谷町,宮城県涌谷町,0
304,04505,宮城県,,遠田郡,美里町,宮城県美里町,0
305,04581,宮城県,,牡鹿郡,女川町,宮城県女川町,0
306,04606,宮城県,,本吉郡,南三陸町,宮城県南三陸町,0
307,05201,秋田県,,,秋田市,秋田県秋田市,0
308,05202,秋田県,,,能代市,秋田県能代市,0
309,05203,秋田県,,,横手市,秋田県横手市,0
310,05204,秋田県,,,大館市,秋田県大館市,0
311,05206,秋田県,,,男鹿市,秋田県男鹿市,0
312,05207,秋田県,,,湯沢市,秋田県湯沢市,0
313,05209,秋田県,,,鹿角市,秋田県鹿角市,0
314,05210,秋田県,,,由利本荘市,秋田県由利本荘市,0
315,05211,秋田県,,,潟上市,秋田県潟上市,0
316,05212,秋田県,,,大仙市,秋田県大仙市,0
317,05213,秋田県,,,北秋田市,秋田県北秋田市,0
318,05214,秋田県,,,にかほ市,秋田県にかほ市,0
319,05215,秋田県,,,仙北市,秋田県仙北市,0
320,05303,秋田県,,鹿角郡,小坂町,秋田県小坂町,0
321,05327,秋田県,,北秋田郡,上小阿仁村,秋田県上小阿仁村,0
322,05346,秋田県,,山本郡,藤里町,秋田県藤里町,0
323,05348,秋田県,,山本郡,三種町,秋田県三種町,0
324,05349,秋田県,,山本郡,八峰町,秋田県八峰町,0
325,05361,秋田県,,南秋田郡,五城目町,秋田県五城目町,0
326,05363,秋田県,,南秋田郡,八郎潟町,秋田県八郎潟町,0
327,05366,秋田県,,南秋田郡,井川町,秋田県井川町,0
328,05368,秋田県,,南秋田郡,大潟村,秋田県大潟村,0
329,05434,秋田県,,仙北郡,美郷町,秋田県美郷町,0
330,05463,秋田県,,雄勝郡,羽後町,秋田県羽後町,0
331,05464,秋田県,,雄勝郡,東成瀬村,秋田県東成瀬村,0
332,06201,山形県,,,山形市,山形県山形市,0
333,06202,山形県,,,米沢市,山形県米沢市,0
334,06203,山形県,,,鶴岡市,山形県鶴岡市,0
335,06204,山形県,,,酒田市,山形県酒田市,0
336,06205,山形県,,,新庄市,山形県新庄市,0
337,06206,山形県,,,寒河江市,山形県寒河江市,0
338,06207,山形県,,,上山市,山形県上山市,0
339,06208,山形県,,,村山市,山形県村山市,0
340,06209,山形県,,,長井市,山形県長井市,0
341,06210,山形県,,,天童市,山形県天童市,0
342,06211,山形県,,,東根市,山形県東根市,0
343,06212,山形県,,,尾花沢市,山形県尾花沢市,0
344,06213,山形県,,,南陽市,山形県南陽市,0
345,06301,山形県,,東村山郡,山辺町,山形県山辺町,0
346,06302,山形県,,東村山郡,中山町,山形県中山町,0
347,06321,山形県,,西村山郡,河北町,山形県河北町,0
348,06322,山形県,,西村山郡,西川町,山形県西川町,0
349,06323,山形県,,西村山郡,朝日町,山形県朝日町,0
350,06324,山形県,,西村山郡,大江町,山形県大江町,0
351,06341,山形県,,北村山郡,大石田町,山形県大石田町,0
352,06361,山形県,,最上郡,金山町,山形県金山町,0
353,06362,山形県,,最上郡,最上町,山形県最上町,0
354,06363,山形県,,最上郡,舟形町,山形県舟形町,0
355,06364,山形県,,最上郡,真室川町,山形県真室川町,0
356,06365,山形県,,最上郡,大蔵村,山形県大蔵村,0
357,06366,山形県,,最上郡,鮭川村,山形県鮭川村,0
358,06367,山形県,,最上郡,戸沢村,山形県戸沢村,0
359,06381,山形県,,東置賜郡,高畠町,山形県高畠町,0
360,06382,山形県,,東置賜郡,川西町,山形県川西町,0
361,06401,山形県,,西置賜郡,小国町,山形県小国町,0
362,06402,山形県,,西置賜郡,白鷹町,山形県白鷹町,0
363,06403,山形県,,西置賜郡,飯豊町,山形県飯豊町,0
364,06426,山形県,,東田川郡,三川町,山形県三川町,0
365,06428,山形県,,東田川郡,庄内町,山形県庄内町,0
366,06461,山形県,,飽海郡,遊佐町,山形県遊佐町,0
367,07201,福島県,,,福島市,福島県福島市,0
368,07202,福島県,,,会津若松市,福島県会津若松市,0
369,07203,福島県,,,郡山市,福島県郡山市,0
370,07204,福島県,,,いわき市,福島県いわき市,0
371,07205,福島県,,,白河市,福島県白河市,0
372,07207,福島県,,,須賀川市,福島県須賀川市,0
373,07208,福島県,,,喜多方市,福島県喜多方市,0
374,07209,福島県,,,相馬市,福島県相馬市,0
375,07210,福島県,,,二本松市,福島県二本松市,0
376,07211,福島県,,,田村市,福島県田村市,0
377,07212,福島県,,,南相馬市,福島県南相馬市,0
378,07213,福島県,,,伊達市,福島県伊達市,0
379,07214,福島県,,,本宮市,福島県本宮市,0
380,07301,福島県,,伊達郡,桑折町,福島県桑折町,0
381,07303,福島県,,伊達郡,国見町,福島県国見町,0
382,07308,福島県,,伊達郡,川俣町,福島県川俣町,0
383,07322,福島県,,安達郡,大玉村,福島県大玉村,0
384,07342,福島県,,岩瀬郡,鏡石町,福島県鏡石町,0
385,07344,福島県,,岩瀬郡,天栄村,福島県天栄村,0
386,07362,福島県,,南会津郡,下郷町,福島県下郷町,0
387,07364,福島県,,南会津郡,檜枝岐村,福島県檜枝岐村,0
388,07367,福島県,,南会津郡,只見町,福島県只見町,0
389,07368,福島県,,南会津郡,南会津町,福島県南会津町,0
390,07402,福島県,,耶麻郡,北塩原村,福島県北塩原村,0
391,07405,福島県,,耶麻郡,西会津町,福島県西会津町,0
392,07407,福島県,,耶麻郡,磐梯町,福島県磐梯町,0
393,07408,福島県,,耶麻郡,猪苗代町,福島県猪苗代町,0
394,07421,福島県,,河沼郡,会津坂下町,福島県会津坂下町,0
395,07422,福島県,,河沼郡,湯川村,福島県湯川村,0
396,07423,福島県,,河沼郡,柳津町,福島県柳津町,0
397,07444,福島県,,大沼郡,三島町,福島県三島町,0
398,07445,福島県,,大沼郡,金山町,福島県金山町,0
399,07446,福島県,,大沼郡,昭和村,福島県昭和村,0
400,07447,福島県,,大沼郡,会津美里町,福島県会津美里町,0
401,07461,福島県,,西白河郡,西郷村,福島県西郷村,0
402,07464,福島県,,西白河郡,泉崎村,福島県泉崎村,0
403,07465,福島県,,西白河郡,中島村,福島県中島村,0
404,07466,福島県,,西白河郡,矢吹町,福島県矢吹町,0
405,07481,福島県,,東白川郡,棚倉町,福島県棚倉町,0
406,07482,福島県,,東白川郡,矢祭町,福島県矢祭町,0
